datacenter_id;datacenter_name;datacenter_storage_energy;storage_id;system;storage_capacity;capacity_used;active_duration;idle_intervals;duration;total_energy_active;total_energy_idle;average_rotation_latency;average_seek_Time;max_internal_data_transfer_rate;is_active;idle_power;active_power;files;
3;datacenter;74620.25930662733;12;storage;900000.0;20992.0;106.09581395297178;1.0000009756481114:;316.53353194238684;615.3557209272362;3.000002926944334;0.003;0.004;198.0;false;3.0;5.8;304001,3584,18.104149153110235:817821,3072,15.51850488009204:1002261,1024,5.183885184059946:1-450550,1024,5.186781955021517:3-591387,3072,15.519307951933722:1-270752,1024,5.175779505998924:2-572521,2560,12.934100459273447:304862,3584,18.114316394915175:7000,2048,10.348296283144586:;
3;datacenter;74620.25930662733;13;storage;900000.0;27648.0;186.26933455128;1.0000010663763652:;316.53353194238684;1080.362140397424;3.000003199129096;0.003;0.004;198.0;false;3.0;5.8;303651,3584,18.107897761974602:304361,1536,7.7634915901927215:2-591393,3072,15.523009870664891:149733,3072,15.528410039228598:55896,3072,15.521666767226998:1002245,1024,5.173845578061706:62912,9216,46.55129579134229:55962,3072,15.520885583697419:;
3;datacenter;74620.25930662733;14;storage;900000.0;24576.0;137.12153861486462;1.0000012078617904:;316.53353194238684;795.3049239662148;3.0000036235853713;0.003;0.004;198.0;true;3.0;5.8;304198,3584,18.106449271111188:304890,3584,18.10664885262018:2-234342,2048,10.345413483371345:59492,2560,12.943323626536015:55956,3072,15.519582728066174:211179,3072,15.526386893826341:1-55848,3072,15.520802847121823:304511,3584,18.106020520932066:;
3;datacenter;74620.25930662733;15;storage;900000.0;26112.0;131.9299946455476;1.0000012306074324:;316.53353194238684;765.193968944176;3.000003691822297;0.003;0.004;198.0;false;3.0;5.8;1-59497,2560,12.936106495661063:304656,3584,18.103119491374855:55974,3072,15.525609715061567:612639,4096,20.688169966706457:4-55896,3072,15.52225617561175:2-55596,3072,15.52741355381016:591411,3072,15.52072434335889:304142,3584,18.107575418478387:;
3;datacenter;74620.25930662733;16;storage;900000.0;24064.0;121.59028981760538;1.0000016060653734:;316.53353194238684;705.2236809421112;3.0000048181961203;0.003;0.004;198.0;false;3.0;5.8;4-31682,2560,12.934258325540254:75956,2048,10.358851829170902:287024,512,2.5920482962560003:1-55734,3072,15.518042816484716:572516,2560,12.943563181707109:4-428733,9216,46.550922997051835:1-270744,1024,5.175508379215143:55734,3072,15.523908140360186:;
3;datacenter;74620.25930662733;17;storage;900000.0;54272.0;274.1685203384583;1.0000017047827974:;316.53353194238684;1590.1774179630581;3.000005114348392;0.003;0.004;198.0;false;3.0;5.8;1002265,1024,5.173854802380316:2-878249,1024,5.1749455270047084:1-837815,512,2.602402713013586:837815,13312,67.23741095965545:304745,3584,18.107653814021724:1-361650,3072,15.523595823419802:304084,3584,18.11427431405678:2-841315,28160,142.2296215416501:;
3;datacenter;74620.25930662733;18;storage;900000.0;24576.0;144.87607555631973;1.0000019817206949:;316.53353194238684;840.2812382266545;3.0000059451620844;0.003;0.004;198.0;false;3.0;5.8;1-55830,3072,15.524827684200236:2-838506,4608,23.27833138678705:572521,2560,12.942281963636473:304567,3584,18.10861085866251:4203,4096,20.691213713984776:13-240840,3072,15.520863927006449:270736,1024,5.179091934995859:31682,2560,12.935607608663728:;
3;datacenter;74620.25930662733;19;storage;900000.0;16896.0;100.91565345252738;1.0000019939639395:;316.53353194238684;585.3107900246587;3.0000059818918183;0.003;0.004;198.0;false;3.0;5.8;2-878235,1024,5.176265121897592:2-31682,2560,12.930718051024366:450560,1024,5.185947153732418:270752,1024,5.178141251406819:305057,3584,18.10914214612747:55842,3072,15.52075997013723:1-1002261,1024,5.17503781454255:303949,3584,18.11566586004438:;
3;datacenter;74620.25930662733;20;storage;900000.0;55296.0;279.316347813118;1.0000022027662594:;316.53353194238684;1620.0348173160842;3.0000066082987784;0.003;0.004;198.0;false;3.0;5.8;304296,3584,18.113608966706003:304289,3584,18.1081176606006:91389,32768,165.50275307619637:304539,3584,18.10755361290209:32082,2560,12.938699257363199:23-240840,3072,15.517035110990276:55710,3072,15.517825436788478:5-591399,3072,15.525354452001983:;
3;datacenter;74620.25930662733;21;storage;900000.0;18944.0;98.32430957107732;1.0000023079069862:;316.53353194238684;570.2809955122485;3.0000069237209583;0.003;0.004;198.0;false;3.0;5.8;2-361650,3072,15.520458605623622:258923,512,2.594347113672575:303637,3584,18.110234379855182:1-591387,3072,15.52195574932832:878231,1024,5.182260280974389:304247,3584,18.105054503730113:5-31682,512,2.5908580930324137:303956,3584,18.110365162141658:;
3;datacenter;74620.25930662733;22;storage;900000.0;46080.0;232.78540308158324;1.0000023177721629:;316.53353194238684;1350.1553378731826;3.000006953316489;0.003;0.004;198.0;false;3.0;5.8;62942,11776,59.482250973346986:4-146150,2560,12.931855556122667:32-240840,3072,15.528155970886614:1-55614,3072,15.518907372047066:1-591399,3072,15.519815928482373:287056,512,2.590708931184241:303898,12288,62.06818772004067:205519,9728,49.13942259140744:;
3;datacenter;74620.25930662733;23;storage;900000.0;30208.0;165.56344942393287;1.0000025793442922:;316.53353194238684;960.2680066588105;3.0000077380328767;0.003;0.004;198.0;true;3.0;5.8;304385,3584,18.107792867028042:878247,1024,5.1774706521840415:1-450558,1024,5.1737662047681585:6-428733,11776,59.48419941083984:59502,2560,12.93549726083945:304974,3584,18.106331255901765:26-240840,3072,15.531525562279349:303574,3584,18.105792791916958:;
3;datacenter;74620.25930662733;24;storage;900000.0;28160.0;142.2759164306271;1.000002700458149:;316.53353194238684;825.2003152976371;3.0000081013744473;0.003;0.004;198.0;false;3.0;5.8;1-269734,1024,5.18529352244632:6-31682,2560,12.9323205882897:1-817785,3072,15.523625508549692:303814,3584,18.106499539398662:1-55662,3072,15.522571010270465:55776,3072,15.527502902096943:205498,9728,49.134765080910825:1-90546,2048,10.355341174645385:;
3;datacenter;74620.25930662733;25;storage;900000.0;21504.0;119.00517547052242;1.0000030285637227:;316.53353194238684;690.2300177290301;3.0000090856911683;0.003;0.004;198.0;false;3.0;5.8;304518,3584,18.10287288503352:1-753921,3072,15.530036260966549:253140,2048,10.34945312261857:304049,3584,18.10649061115142:2-878241,1024,5.18113713373551:304897,3584,18.104098353395276:1-572511,2560,12.938115425816186:572098,2048,10.351992805694916:;
3;datacenter;74620.25930662733;26;storage;900000.0;21504.0;108.66644487360526;1.0000030757627385:;316.53353194238684;630.2653802669105;3.0000092272882153;0.003;0.004;198.0;false;3.0;5.8;303963,3584,18.106878226895997:146350,2560,12.936985379279289:304663,1536,7.766964929706679:5-973347,3072,15.521124705713504:1-591393,3072,15.523255025672288:205474,6656,33.62784723926439:7-31682,512,2.5872430285601977:19958,512,2.590836725814319:;
3;datacenter;74620.25930662733;27;storage;900000.0;29184.0;178.50250893156723;1.000003235195577:;316.53353194238684;1035.3145518030901;3.0000097055867307;0.003;0.004;198.0;false;3.0;5.8;55752,3072,15.52071629857032:4-361644,3072,15.518349326826534:304358,1536,7.761948346102887:2-146550,2560,12.941744800109053:2-572516,2560,12.930971174383302:55878,3072,15.522087259438754:835506,9728,49.13752439846353:304125,3584,18.1150422545915:;
3;datacenter;74620.25930662733;28;storage;900000.0;53248.0;268.9944859470457;1.0000032704401292:;316.53353194238684;1560.1680184928648;3.0000098113203872;0.003;0.004;198.0;false;3.0;5.8;18-240840,3072,15.518668465573002:725320,512,2.5938934041754393:2-835506,9728,49.1367641950709:304014,3584,18.103538656542575:304649,3584,18.103584026167727:1-450546,1024,5.179487759548656:304434,3584,18.114146768183144:4-840315,28160,142.22494822124565:;
3;datacenter;74620.25930662733;29;storage;900000.0;18944.0;111.24743193307643;1.0000034264777424:;316.53353194238684;645.2351052118433;3.0000102794332273;0.003;0.004;198.0;false;3.0;5.8;5-840815,512,2.592870216094285:2-240840,3072,15.51740813700458:3-841315,512,2.5869339334846964:572531,2560,12.942404966414587:304608,3584,18.104658972025444:31882,2560,12.935321613699868:1-973353,3072,15.518545631513529:55830,3072,15.515716290746196:;
3;datacenter;74620.25930662733;30;storage;900000.0;19456.0;98.32073959446818;1.0000034602338463:;316.53353194238684;570.2602896479153;3.0000103807015392;0.003;0.004;198.0;false;3.0;5.8;4-146350,2560,12.93558678104965:211215,3072,15.516748186148943:108629,4096,20.695162914362736:304233,3584,18.108068569290047:450554,1024,5.184935292828479:55602,3072,15.51582744873845:304011,1536,7.768101010643843:1-285602,512,2.590364940637469:;
3;datacenter;74620.25930662733;31;storage;900000.0;19968.0;100.9051476160634;1.0000035608222282:;316.53353194238684;585.2498561731677;3.0000106824666846;0.003;0.004;198.0;false;3.0;5.8;1-55836,3072,15.515805409029628:303856,3584,18.102822710415406:1-55752,3072,15.52744873231949:287063,512,2.590086507507927:234342,2048,10.345071820075406:269738,1024,5.17325908424653:753921,3072,15.526035168331582:304212,3584,18.10661745012795:;
3;datacenter;74620.25930662733;32;storage;900000.0;23040.0;137.12201332413494;1.0000036449200187:;316.53353194238684;795.3076772799826;3.000010934760056;0.003;0.004;198.0;false;3.0;5.8;253148,2048,10.352476285509752:305029,3584,18.11469881578344:304483,3584,18.10567700301902:2-16601,512,2.5904268505151227:303929,3584,18.10923552053355:1-55776,3072,15.520334713478013:55656,3072,15.524202288263288:303679,3584,18.10475948248059:;
3;datacenter;74620.25930662733;33;storage;900000.0;27648.0;139.69095563308704;1.0000038720640787:;316.53353194238684;810.2075426719049;3.000011616192236;0.003;0.004;198.0;false;3.0;5.8;304690,14336,72.41186372310527:591393,3072,15.530412042261771:304676,3584,18.10435195149469:1-878241,1024,5.176897066939919:1-270734,1024,5.176990657100965:55860,3072,15.51765585070717:287438,512,2.5947743302480486:1002259,1024,5.1759974812935:;
3;datacenter;74620.25930662733;34;storage;900000.0;27648.0;139.69001964945193;1.0000038736757884:;316.53353194238684;810.2021139668211;3.0000116210273653;0.003;0.004;198.0;false;3.0;5.8;2-1002259,1024,5.179920861706491:55932,3072,15.530301001985409:5-591387,3072,15.518704045571791:5-840315,512,2.593097627279174:1-80969,2048,10.35141551792424:2-1002245,1024,5.177616525099854:304364,3584,18.10604207501708:304997,13312,67.23601214779555:;
3;datacenter;74620.25930662733;35;storage;900000.0;19968.0;116.4359919147575;1.0000038999723282:;316.53353194238684;675.3287531055934;3.0000116999169846;0.003;0.004;198.0;false;3.0;5.8;1-817767,3072,15.521123063336463:1-206094,3072,15.525587208027563:303581,3584,18.10414891073383:1-1002249,1024,5.179633272187677:55614,3072,15.520048613624873:2-146350,2560,12.932761582613175:1-428733,512,2.5944164649452626:211197,3072,15.520415471836836:;
3;datacenter;74620.25930662733;36;storage;900000.0;20480.0;103.47938331301984;1.000004016201053:;316.53353194238684;600.1804232155149;3.000012048603159;0.003;0.004;198.0;false;3.0;5.8;304831,1536,7.763932839254407:878241,1024,5.17969656836885:1-1002253,1024,5.1776493698538015:1-4203,4096,20.694882393625196:303713,3584,18.10708244141592:206112,3072,15.522619220269524:34-240840,3072,15.525915096413081:19-240840,3072,15.52054669517086:;
3;datacenter;74620.25930662733;37;storage;900000.0;17920.0;90.55776664906872;1.0000040526572855:;316.53353194238684;525.2350465645986;3.000012157971857;0.003;0.004;198.0;false;3.0;5.8;725319,512,2.5904249666765145:4-973347,3072,15.526072045924776:304932,3584,18.105427728133414:1-31882,512,2.588284959361686:7-428733,512,2.5960932795251708:304532,3584,18.105522335456566:973347,3072,15.522563187114601:817803,3072,15.518230777215262:;
3;datacenter;74620.25930662733;38;storage;900000.0;20480.0;116.42442272937666;1.0000040937609347:;316.53353194238684;675.2616518303846;3.000012281282804;0.003;0.004;198.0;false;3.0;5.8;211209,3072,15.529840864520272:206100,3072,15.5180181232441:59507,2560,12.93729191332552:5-32082,512,2.5933903609448437:304156,3584,18.110551293300727:1-878247,1024,5.1772614548384235:304268,3584,18.11331830634275:973353,3072,15.517718271522694:;
3;datacenter;74620.25930662733;39;storage;900000.0;19968.0;100.90162401266551;1.0000041150154595:;316.53353194238684;585.2294192734598;3.0000123450463785;0.003;0.004;198.0;false;3.0;5.8;303786,3584,18.104931270068597:1-55878,3072,15.517248539149277:2-285602,512,2.5905001071567337:304399,3584,18.112689328810916:1-7004,2048,10.349464039511586:211191,3072,15.523420658325513:21-240840,3072,15.515920630413648:2-1002247,1024,5.176145141326766:;
3;datacenter;74620.25930662733;40;storage;900000.0;23552.0;150.05118623218948;1.0000041151279147:;316.53353194238684;870.2968801466992;3.0000123453837437;0.003;0.004;198.0;false;3.0;5.8;55746,3072,15.52343652104333:304553,3584,18.104706680196422:62901,3072,15.519029780544416:1-55842,3072,15.531151433992392:1-1002259,1024,5.176135227567862:1-55818,3072,15.5211162553824:55608,3072,15.519150014028396:304946,3584,18.108252881798766:;
3;datacenter;74620.25930662733;41;storage;900000.0;17920.0;90.55936510338294;1.0000042462905405:;316.53353194238684;525.2443175996211;3.0000127388716216;0.003;0.004;198.0;false;3.0;5.8;3-840815,512,2.5938405425284867:304821,1536,7.771506085960888:1-253152,2048,10.349677661167231:304504,3584,18.10472013554622:304254,3584,18.116663602284497:3-835506,512,2.5910750787245616:6-973347,3072,15.518516086268734:1-55788,3072,15.52115510024869:;
3;datacenter;74620.25930662733;42;storage;900000.0;18432.0;93.16278347258603;1.0000044601133622:;316.53353194238684;540.3441441409988;3.0000133803400866;0.003;0.004;198.0;false;3.0;5.8;304135,3584,18.10411732783009:2-1002251,1024,5.177068245083666:2-753921,3072,15.518376915750315:140964,3072,15.526804105796877:304497,3584,18.103982759329135:55902,3072,15.525143842092787:18046,512,2.5925351209328675:5-146350,512,2.5896243471497518:;
3;datacenter;74620.25930662733;43;storage;900000.0;25088.0;126.76302370894136;1.000004533925936:;316.53353194238684;735.2255375118599;3.000013601777808;0.003;0.004;198.0;false;3.0;5.8;304406,3584,18.107319689595208:6-146150,2560,12.937683958167877:141006,3072,15.520718046986717:5-240840,3072,15.531196217015149:55590,3072,15.521363432215201:55950,3072,15.519271464702864:303567,3584,18.102994754446243:55848,3072,15.522102677747432:;
3;datacenter;74620.25930662733;44;storage;900000.0;22016.0;111.25360441588954;1.0000045642641195:;316.53353194238684;645.2709056121593;3.0000136927923586;0.003;0.004;198.0;false;3.0;5.8;62837,9216,46.54897722994318:62867,2560,12.934703095521225:1-270750,1024,5.1748444399725235:725318,512,2.591405082324218:303723,3584,18.11371173442611:269748,1024,5.179090128987413:269734,1024,5.174464849175125:1-817803,3072,15.519077704811345:;
3;datacenter;74620.25930662733;45;storage;900000.0;15360.0;77.61650062395394;1.0000045988359743:;316.53353194238684;450.1757036189328;3.0000137965079228;0.003;0.004;198.0;false;3.0;5.8;140988,3072,15.527616208036907:303828,3584,18.109444097528733:270742,1024,5.178381632036365:140994,3072,15.527259329885213:1-16601,512,2.5901001263100145:1-817773,3072,15.517068444910567:1-838506,512,2.58916453402976:20403,512,2.6025665068748087:;
3;datacenter;74620.25930662733;46;storage;900000.0;13312.0;82.80431995711108;1.000004747356156:;316.53353194238684;480.2650557512443;3.0000142420684677;0.003;0.004;198.0;false;3.0;5.8;3-31882,512,2.6012821662620955:55728,3072,15.520463899598859:1-269736,1024,5.176158610131626:5-591405,3072,15.519425319521114:269736,1024,5.175348296648726:270748,1024,5.1860536336787195:3-31682,512,2.590056547443351:361644,3072,15.524140702775863:;
3;datacenter;74620.25930662733;47;storage;900000.0;26624.0;134.52456079074295;1.0000047692791474:;316.53353194238684;780.2424525863092;3.000014307837442;0.003;0.004;198.0;false;3.0;5.8;304581,12288,62.06542685425513:270750,1024,5.18096769261681:1-55596,3072,15.524415648807102:1-269740,1024,5.176505365828232:253152,2048,10.347275929742276:141000,3072,15.526576070915656:1-269750,1024,5.176379980413557:4-591405,3072,15.520670451055674:;
3;datacenter;74620.25930662733;48;storage;900000.0;29696.0;150.03084767303494;1.000004801339805:;316.53353194238684;870.1789165036025;3.0000144040194154;0.003;0.004;198.0;false;3.0;5.8;211185,3072,15.521358350787255:1-817815,3072,15.524695198419618:304615,3584,18.110683198200867:62872,9216,46.55013242963568:304546,3584,18.103225666253053:347649,512,2.5945994089370292:5-753921,3072,15.52363092628726:304841,3584,18.104338601345216:;
3;datacenter;74620.25930662733;49;storage;900000.0;28672.0;150.03883614027507;1.0000050989866542:;316.53353194238684;870.2252496135955;3.0000152969599627;0.003;0.004;198.0;false;3.0;5.8;269750,1024,5.175041603837612:305036,3584,18.116123095454476:1-55758,3072,15.522334261682731:27-240840,3072,15.519052643255936:1-253140,2048,10.345273463472278:303977,12288,62.07242635800948:2-760113,512,2.5918941595860847:55662,3072,15.5221096188217:;
3;datacenter;74620.25930662733;50;storage;900000.0;25088.0;126.76634839847684;1.0000051504567673:;316.53353194238684;735.2448207111656;3.000015451370302;0.003;0.004;198.0;false;3.0;5.8;878251,1024,5.172868801071002:18062,512,2.595288419551565:304469,3584,18.11195261304008:841315,12288,62.06922325026971:1-835506,512,2.596009991073782:17-240840,3072,15.517821615380681:270734,1024,5.1815271072256435:1-55854,3072,15.52505165233625:;
3;datacenter;74620.25930662733;51;storage;900000.0;16896.0;85.3921077195189;1.0000052337282739:;316.53353194238684;495.2742247732096;3.0000157011848216;0.003;0.004;198.0;false;3.0;5.8;1-80965,2048,10.356967695769045:3-361644,3072,15.517851202572992:1-269742,1024,5.177643195050658:1-206070,3072,15.527913110708262:304261,3584,18.10837272049696:2-149733,512,2.593302748548862:39-240840,3072,15.520996363982377:760114,512,2.5880200705529424:;
3;datacenter;74620.25930662733;52;storage;900000.0;29184.0;147.4577370415322;1.000005304359054:;316.53353194238684;855.2548748408867;3.0000159130771618;0.003;0.004;198.0;false;3.0;5.8;18437,512,2.5899245461796023:303686,12288,62.06297728437501:1-572516,2560,12.935642791618172:1-450556,1024,5.18000189952435:55818,3072,15.523415206979159:304725,1536,7.773198280794249:304988,4608,23.281294521521122:304441,3584,18.10184166753578:;
3;datacenter;74620.25930662733;53;storage;900000.0;15360.0;77.6244086111331;1.0000053245410934:;316.53353194238684;450.221569944572;3.00001597362328;0.003;0.004;198.0;false;3.0;5.8;3-55896,3072,15.529171539006926:1-269746,1024,5.1767317109886575:29-240840,3072,15.522273634909755:211221,3072,15.52912654422397:303602,3584,18.10625974194767:288959,512,2.5931564620110015:1-258924,512,2.591154358229374:2-347649,512,2.5973173931885243:;
3;datacenter;74620.25930662733;54;storage;900000.0;20992.0;106.08269163260947;1.0000057484000475:;316.53353194238684;615.279611469135;3.0000172452001426;0.003;0.004;198.0;false;3.0;5.8;4-591393,3072,15.5203917153991:2-1002263,1024,5.177220605095739:35-240840,3072,15.525939686492336:2-59487,2560,12.931330352027357:1-973347,3072,15.518640190261136:31-240840,3072,15.522523508271448:1-253148,2048,10.354375199877648:140946,3072,15.520466291352783:;
3;datacenter;74620.25930662733;55;storage;900000.0;20992.0;121.59531798428536;1.000005985348401:;316.53353194238684;705.252844308855;3.0000179560452027;0.003;0.004;198.0;false;3.0;5.8;289404,512,2.5902064326524985:304420,3584,18.11315590385031:4-591399,3072,15.523159447886258:450556,1024,5.174867392794607:304021,3584,18.105919460318784:55704,3072,15.521687803003374:1-591405,3072,15.531639598636993:5-591393,3072,15.520124342254704:;
3;datacenter;74620.25930662733;56;storage;900000.0;15360.0;77.6319931421725;1.000006254592669:;316.53353194238684;450.26556022460045;3.000018763778007;0.003;0.004;198.0;false;3.0;5.8;591417,3072,15.529314260789631:450550,1024,5.174550060615036:304925,3584,18.104379112274458:1-31682,512,2.5880555558922436:1-258923,512,2.5936292917164376:1-55698,3072,15.52672749599146:33-240840,3072,15.518713617285684:1-841315,512,2.5881879012435625:;
3;datacenter;74620.25930662733;57;storage;900000.0;21504.0;108.65516995040267;1.000006592593936:;316.53353194238684;630.1999857123355;3.0000197777818083;0.003;0.004;198.0;false;3.0;5.8;1-206082,3072,15.520771557871285:1-269744,1024,5.1753192475585506:19826,512,2.596729536953542:303884,3584,18.107684008873214:1-55620,3072,15.516284559591007:1-55668,3072,15.522909847455356:303616,3584,18.10926569380258:304378,3584,18.107961359248844:;
3;datacenter;74620.25930662733;58;storage;900000.0;11776.0;59.539460153583136;1.000006619256947:;316.53353194238684;345.32886889078225;3.000019857770841;0.003;0.004;198.0;false;3.0;5.8;878249,1024,5.17973891322464:5-31882,512,2.5862560306898326:269746,1024,5.1797899487082795:2-878247,1024,5.177236753840119:1-878235,1024,5.175938025254933:303821,3584,18.1134818190356:5-760114,512,2.589999023781745:38-240840,3072,15.516260660055226:;
3;datacenter;74620.25930662733;59;storage;900000.0;51200.0;263.8262119923475;1.0000066420568146:;316.53353194238684;1530.1920295556158;3.0000199261704434;0.003;0.004;198.0;false;3.0;5.8;304876,3584,18.111259468703363:269732,1024,5.178276822080549:450546,1024,5.176179762706166:304303,28160,142.2305867966355:303922,3584,18.10913349705166:2-428733,9216,46.550282838673866:1-270740,1024,5.1844884431656295:304525,3584,18.105151606290402:;
3;datacenter;74620.25930662733;60;storage;900000.0;19968.0;100.90518536897657;1.0000067749634278:;316.53353194238684;585.2500751400642;3.0000203248902837;0.003;0.004;198.0;false;3.0;5.8;5-361644,3072,15.519437868306806:4-240840,3072,15.520030471310115:304731,3584,18.117182215282405:4-32082,2560,12.934480754984428:303835,3584,18.10898677328353:3-428733,512,2.5876849247105285:1-760114,512,2.592903076482288:817791,3072,15.518696750925224:;
3;datacenter;74620.25930662733;61;storage;900000.0;20992.0;106.073330954792;1.0000068051853073:;316.53353194238684;615.2253195377937;3.000020415555922;0.003;0.004;198.0;false;3.0;5.8;303891,3584,18.1148812095827:62895,3072,15.521418976515648:304205,3584,18.10864021132551:55638,3072,15.522895122372221:206076,3072,15.521842979929596:725324,512,2.59624748081543:1-269748,1024,5.175538112282219:4-753921,3072,15.523877470401997:;
3;datacenter;74620.25930662733;62;storage;900000.0;21504.0;150.05252920164378;1.0000069239589502:;316.53353194238684;870.3046693695337;3.0000207718768506;0.003;0.004;198.0;false;3.0;5.8;107349,4096,20.70365112516186:304063,3584,18.103626109750657:140976,3072,15.520513404725316:303849,3584,18.107896899548923:258924,512,2.592060570149837:817785,3072,15.518350812806052:3-367002,512,2.6012550224762623:1-55890,3072,15.520550384538593:;
3;datacenter;74620.25930662733;63;storage;900000.0;23552.0;134.52172900443307;1.0000071078643296:;316.53353194238684;780.2260282257118;3.0000213235929887;0.003;0.004;198.0;false;3.0;5.8;55770,3072,15.524495578336433:304490,3584,18.11727991970758:146550,2560,12.933705505925555:107821,4096,20.692263028630776:1-572521,2560,12.934294405774942:1-55638,3072,15.529189151888344:1002253,1024,5.177346282562943:304574,3584,18.105040976697346:;
